[1/33] ---- Running throughput benchmarks (higher is better) ----
                pthread_spinlock, 4,i:   3,376,842 msg/sec
                pthread_spinlock, 5,i:   2,925,189 msg/sec
                pthread_spinlock, 6,i:   2,619,725 msg/sec
                pthread_spinlock, 7,i:   2,309,122 msg/sec
                pthread_spinlock, 8,i:   1,920,496 msg/sec
                pthread_spinlock, 9,i:   1,686,286 msg/sec
                pthread_spinlock,10,i:   1,535,712 msg/sec
                pthread_spinlock,11,i:   1,247,939 msg/sec
                pthread_spinlock,12,i:   1,162,681 msg/sec
                pthread_spinlock,13,i:   1,047,441 msg/sec
                pthread_spinlock,14,i:   1,037,290 msg/sec
   moodycamel::ReaderWriterQueue, 1,s:  39,954,460 msg/sec
   moodycamel::ReaderWriterQueue, 1,i:  32,970,120 msg/sec
     moodycamel::ConcurrentQueue, 1,s:   9,559,144 msg/sec
     moodycamel::ConcurrentQueue, 2,s:   6,045,239 msg/sec
     moodycamel::ConcurrentQueue, 3,s:   6,384,133 msg/sec
     moodycamel::ConcurrentQueue, 4,s:   6,969,556 msg/sec
     moodycamel::ConcurrentQueue, 5,s:   6,751,532 msg/sec
     moodycamel::ConcurrentQueue, 6,s:   7,016,783 msg/sec
     moodycamel::ConcurrentQueue, 7,s:   7,257,609 msg/sec
     moodycamel::ConcurrentQueue, 8,s:   4,142,706 msg/sec
     moodycamel::ConcurrentQueue, 9,s:   4,404,145 msg/sec
     moodycamel::ConcurrentQueue,10,s:   4,394,855 msg/sec
     moodycamel::ConcurrentQueue,11,s:   4,414,348 msg/sec
     moodycamel::ConcurrentQueue,12,s:   4,336,512 msg/sec
     moodycamel::ConcurrentQueue,13,s:   4,186,380 msg/sec
     moodycamel::ConcurrentQueue,14,s:   4,290,484 msg/sec
     moodycamel::ConcurrentQueue, 1,i:   8,697,202 msg/sec
     moodycamel::ConcurrentQueue, 2,i:   5,924,224 msg/sec
     moodycamel::ConcurrentQueue, 3,i:   6,268,571 msg/sec
     moodycamel::ConcurrentQueue, 4,i:   6,919,809 msg/sec
     moodycamel::ConcurrentQueue, 5,i:   6,676,760 msg/sec
     moodycamel::ConcurrentQueue, 6,i:   7,002,273 msg/sec
     moodycamel::ConcurrentQueue, 7,i:   7,116,449 msg/sec
     moodycamel::ConcurrentQueue, 8,i:   5,207,679 msg/sec
     moodycamel::ConcurrentQueue, 9,i:   4,343,279 msg/sec
     moodycamel::ConcurrentQueue,10,i:   4,417,989 msg/sec
     moodycamel::ConcurrentQueue,11,i:   4,575,968 msg/sec
     moodycamel::ConcurrentQueue,12,i:   4,515,431 msg/sec
     moodycamel::ConcurrentQueue,13,i:   4,348,908 msg/sec
     moodycamel::ConcurrentQueue,14,i:   4,653,019 msg/sec
                 tbb::spin_mutex, 1,s:  28,084,051 msg/sec
                 tbb::spin_mutex, 2,s:  15,574,786 msg/sec
                 tbb::spin_mutex, 3,s:   9,302,306 msg/sec
                 tbb::spin_mutex, 4,s:   4,253,115 msg/sec
                 tbb::spin_mutex, 5,s:   2,517,672 msg/sec
                 tbb::spin_mutex, 6,s:   1,830,564 msg/sec
                 tbb::spin_mutex, 7,s:   1,429,327 msg/sec
                 tbb::spin_mutex, 8,s:     805,060 msg/sec
                 tbb::spin_mutex, 9,s:     624,103 msg/sec
                 tbb::spin_mutex,10,s:     569,313 msg/sec
                 tbb::spin_mutex,11,s:     491,489 msg/sec
                 tbb::spin_mutex,12,s:     396,912 msg/sec
                 tbb::spin_mutex,13,s:     407,305 msg/sec
                 tbb::spin_mutex,14,s:     368,101 msg/sec
                 tbb::spin_mutex, 1,i:  28,503,034 msg/sec
                 tbb::spin_mutex, 2,i:  15,975,754 msg/sec
                 tbb::spin_mutex, 3,i:   8,957,361 msg/sec
                 tbb::spin_mutex, 4,i:   4,553,728 msg/sec
                 tbb::spin_mutex, 5,i:   2,575,532 msg/sec
                 tbb::spin_mutex, 6,i:   1,850,695 msg/sec
                 tbb::spin_mutex, 7,i:   1,469,713 msg/sec
                 tbb::spin_mutex, 8,i:     845,656 msg/sec
                 tbb::spin_mutex, 9,i:     847,437 msg/sec
                 tbb::spin_mutex,10,i:     705,377 msg/sec
                 tbb::spin_mutex,11,i:     658,289 msg/sec
                 tbb::spin_mutex,12,i:     677,129 msg/sec
                 tbb::spin_mutex,13,i:     610,437 msg/sec
                 tbb::spin_mutex,14,i:     540,776 msg/sec
     tbb::speculative_spin_mutex, 1,s:  25,401,488 msg/sec
     tbb::speculative_spin_mutex, 2,s:  11,541,411 msg/sec
     tbb::speculative_spin_mutex, 3,s:   7,068,206 msg/sec
     tbb::speculative_spin_mutex, 4,s:   5,251,375 msg/sec
     tbb::speculative_spin_mutex, 5,s:   4,211,973 msg/sec
     tbb::speculative_spin_mutex, 6,s:   3,636,272 msg/sec
     tbb::speculative_spin_mutex, 7,s:   3,113,483 msg/sec
     tbb::speculative_spin_mutex, 8,s:   1,321,423 msg/sec
     tbb::speculative_spin_mutex, 9,s:   1,146,669 msg/sec
     tbb::speculative_spin_mutex,10,s:   1,066,826 msg/sec
     tbb::speculative_spin_mutex,11,s:   1,034,389 msg/sec
     tbb::speculative_spin_mutex,12,s:   1,047,417 msg/sec
     tbb::speculative_spin_mutex,13,s:   1,040,278 msg/sec
     tbb::speculative_spin_mutex,14,s:   1,071,968 msg/sec
     tbb::speculative_spin_mutex, 1,i:  25,769,495 msg/sec
     tbb::speculative_spin_mutex, 2,i:  11,982,074 msg/sec
     tbb::speculative_spin_mutex, 3,i:   7,125,808 msg/sec
     tbb::speculative_spin_mutex, 4,i:   5,428,544 msg/sec
     tbb::speculative_spin_mutex, 5,i:   4,299,398 msg/sec
     tbb::speculative_spin_mutex, 6,i:   3,641,316 msg/sec
     tbb::speculative_spin_mutex, 7,i:   3,087,185 msg/sec
     tbb::speculative_spin_mutex, 8,i:   2,829,520 msg/sec
     tbb::speculative_spin_mutex, 9,i:   2,201,622 msg/sec
     tbb::speculative_spin_mutex,10,i:   1,512,766 msg/sec
     tbb::speculative_spin_mutex,11,i:   1,551,416 msg/sec
     tbb::speculative_spin_mutex,12,i:   1,319,749 msg/sec
     tbb::speculative_spin_mutex,13,i:   1,201,269 msg/sec
     tbb::speculative_spin_mutex,14,i:   1,101,608 msg/sec
   tbb::concurrent_bounded_queue, 1,s:   6,315,554 msg/sec
   tbb::concurrent_bounded_queue, 2,s:   5,044,667 msg/sec
   tbb::concurrent_bounded_queue, 3,s:   4,233,166 msg/sec
   tbb::concurrent_bounded_queue, 4,s:   3,690,779 msg/sec
   tbb::concurrent_bounded_queue, 5,s:   3,243,283 msg/sec
   tbb::concurrent_bounded_queue, 6,s:   2,899,683 msg/sec
   tbb::concurrent_bounded_queue, 7,s:   2,673,582 msg/sec
   tbb::concurrent_bounded_queue, 8,s:   1,421,082 msg/sec
   tbb::concurrent_bounded_queue, 9,s:   1,345,104 msg/sec
   tbb::concurrent_bounded_queue,10,s:   1,324,429 msg/sec
   tbb::concurrent_bounded_queue,11,s:   1,345,012 msg/sec
   tbb::concurrent_bounded_queue,12,s:   1,387,874 msg/sec
   tbb::concurrent_bounded_queue,13,s:   1,403,059 msg/sec
   tbb::concurrent_bounded_queue,14,s:   1,352,920 msg/sec
   tbb::concurrent_bounded_queue, 1,i:   6,277,875 msg/sec
   tbb::concurrent_bounded_queue, 2,i:   5,285,644 msg/sec
   tbb::concurrent_bounded_queue, 3,i:   4,160,487 msg/sec
   tbb::concurrent_bounded_queue, 4,i:   3,627,923 msg/sec
   tbb::concurrent_bounded_queue, 5,i:   3,212,260 msg/sec
   tbb::concurrent_bounded_queue, 6,i:   2,900,745 msg/sec
   tbb::concurrent_bounded_queue, 7,i:   2,684,516 msg/sec
   tbb::concurrent_bounded_queue, 8,i:   2,048,376 msg/sec
   tbb::concurrent_bounded_queue, 9,i:   1,467,411 msg/sec
   tbb::concurrent_bounded_queue,10,i:   1,342,066 msg/sec
   tbb::concurrent_bounded_queue,11,i:   1,262,654 msg/sec
   tbb::concurrent_bounded_queue,12,i:   1,263,668 msg/sec
   tbb::concurrent_bounded_queue,13,i:   1,236,513 msg/sec
   tbb::concurrent_bounded_queue,14,i:   1,256,668 msg/sec
                     AtomicQueue, 1,s:   7,804,694 msg/sec
                     AtomicQueue, 1,i:   7,781,177 msg/sec
                     AtomicQueue, 2,s:   5,683,814 msg/sec
                     AtomicQueue, 3,s:   3,446,475 msg/sec
                     AtomicQueue, 4,s:   2,874,097 msg/sec
                     AtomicQueue, 5,s:   2,549,220 msg/sec
                     AtomicQueue, 6,s:   2,216,741 msg/sec
                     AtomicQueue, 7,s:   1,987,714 msg/sec
                     AtomicQueue, 8,s:     939,266 msg/sec
                     AtomicQueue, 9,s:     866,028 msg/sec
                     AtomicQueue,10,s:     824,251 msg/sec
                     AtomicQueue,11,s:     800,772 msg/sec
                     AtomicQueue,12,s:     798,557 msg/sec
                     AtomicQueue,13,s:     811,681 msg/sec
                     AtomicQueue,14,s:     821,321 msg/sec
                     AtomicQueue, 2,i:   5,685,961 msg/sec
                     AtomicQueue, 3,i:   3,908,185 msg/sec
                     AtomicQueue, 4,i:   2,955,558 msg/sec
                     AtomicQueue, 5,i:   2,556,452 msg/sec
                     AtomicQueue, 6,i:   2,261,984 msg/sec
                     AtomicQueue, 7,i:   2,020,641 msg/sec
                     AtomicQueue, 8,i:   2,016,858 msg/sec
                     AtomicQueue, 9,i:   1,847,838 msg/sec
                     AtomicQueue,10,i:   1,686,760 msg/sec
                     AtomicQueue,11,i:   1,532,328 msg/sec
                     AtomicQueue,12,i:   1,424,476 msg/sec
                     AtomicQueue,13,i:   1,287,476 msg/sec
                     AtomicQueue,14,i:   1,118,496 msg/sec
                    AtomicQueueB, 1,s:   5,991,595 msg/sec
                    AtomicQueueB, 1,i:   5,940,711 msg/sec
                    AtomicQueueB, 2,s:   3,864,969 msg/sec
                    AtomicQueueB, 3,s:   3,406,223 msg/sec
                    AtomicQueueB, 4,s:   2,828,634 msg/sec
                    AtomicQueueB, 5,s:   2,513,653 msg/sec
                    AtomicQueueB, 6,s:   2,179,180 msg/sec
                    AtomicQueueB, 7,s:   1,954,001 msg/sec
                    AtomicQueueB, 8,s:   1,018,701 msg/sec
                    AtomicQueueB, 9,s:     881,229 msg/sec
                    AtomicQueueB,10,s:     828,331 msg/sec
                    AtomicQueueB,11,s:     809,594 msg/sec
                    AtomicQueueB,12,s:   1,017,671 msg/sec
                    AtomicQueueB,13,s:   1,021,115 msg/sec
                    AtomicQueueB,14,s:     917,751 msg/sec
                    AtomicQueueB, 2,i:   3,767,934 msg/sec
                    AtomicQueueB, 3,i:   3,303,854 msg/sec
                    AtomicQueueB, 4,i:   2,707,012 msg/sec
                    AtomicQueueB, 5,i:   2,339,445 msg/sec
                    AtomicQueueB, 6,i:   2,108,115 msg/sec
                    AtomicQueueB, 7,i:   1,899,589 msg/sec
                    AtomicQueueB, 8,i:   1,794,687 msg/sec
                    AtomicQueueB, 9,i:   1,691,280 msg/sec
                    AtomicQueueB,10,i:   1,567,641 msg/sec
                    AtomicQueueB,11,i:   1,459,106 msg/sec
                    AtomicQueueB,12,i:   1,289,753 msg/sec
                    AtomicQueueB,13,i:   1,006,087 msg/sec
                    AtomicQueueB,14,i:   1,068,675 msg/sec
             OptimistAtomicQueue, 1,s:  20,845,121 msg/sec
             OptimistAtomicQueue, 1,i:  20,151,570 msg/sec
             OptimistAtomicQueue, 2,s:  12,177,724 msg/sec
             OptimistAtomicQueue, 3,s:  13,126,729 msg/sec
             OptimistAtomicQueue, 4,s:  13,467,396 msg/sec
             OptimistAtomicQueue, 5,s:  13,529,453 msg/sec
             OptimistAtomicQueue, 6,s:  13,805,251 msg/sec
             OptimistAtomicQueue, 7,s:  14,233,075 msg/sec
             OptimistAtomicQueue, 8,s:  10,080,151 msg/sec
             OptimistAtomicQueue, 9,s:   8,860,021 msg/sec
             OptimistAtomicQueue,10,s:   8,456,961 msg/sec
             OptimistAtomicQueue,11,s:   8,340,595 msg/sec
             OptimistAtomicQueue,12,s:   8,405,823 msg/sec
             OptimistAtomicQueue,13,s:   8,369,214 msg/sec
             OptimistAtomicQueue,14,s:   8,886,491 msg/sec
             OptimistAtomicQueue, 2,i:  12,218,678 msg/sec
             OptimistAtomicQueue, 3,i:  14,052,581 msg/sec
             OptimistAtomicQueue, 4,i:  13,666,432 msg/sec
             OptimistAtomicQueue, 5,i:  13,598,452 msg/sec
             OptimistAtomicQueue, 6,i:  13,889,115 msg/sec
             OptimistAtomicQueue, 7,i:  14,335,985 msg/sec
             OptimistAtomicQueue, 8,i:  10,121,644 msg/sec
             OptimistAtomicQueue, 9,i:  10,386,155 msg/sec
             OptimistAtomicQueue,10,i:  10,450,347 msg/sec
             OptimistAtomicQueue,11,i:  10,541,163 msg/sec
             OptimistAtomicQueue,12,i:  10,794,664 msg/sec
             OptimistAtomicQueue,13,i:  10,945,272 msg/sec
             OptimistAtomicQueue,14,i:  11,211,706 msg/sec
            OptimistAtomicQueueB, 1,s:   8,533,895 msg/sec
            OptimistAtomicQueueB, 1,i:   8,495,306 msg/sec
            OptimistAtomicQueueB, 2,s:   7,421,289 msg/sec
            OptimistAtomicQueueB, 3,s:   7,467,780 msg/sec
            OptimistAtomicQueueB, 4,s:   7,527,990 msg/sec
            OptimistAtomicQueueB, 5,s:   7,489,140 msg/sec
            OptimistAtomicQueueB, 6,s:   7,573,333 msg/sec
            OptimistAtomicQueueB, 7,s:   7,659,099 msg/sec
            OptimistAtomicQueueB, 8,s:   5,184,822 msg/sec
            OptimistAtomicQueueB, 9,s:   5,136,913 msg/sec
            OptimistAtomicQueueB,10,s:   4,961,546 msg/sec
            OptimistAtomicQueueB,11,s:   4,861,153 msg/sec
            OptimistAtomicQueueB,12,s:   4,784,684 msg/sec
            OptimistAtomicQueueB,13,s:   4,750,699 msg/sec
            OptimistAtomicQueueB,14,s:   5,101,125 msg/sec
            OptimistAtomicQueueB, 2,i:   7,397,327 msg/sec
            OptimistAtomicQueueB, 3,i:   7,474,068 msg/sec
            OptimistAtomicQueueB, 4,i:   7,599,756 msg/sec
            OptimistAtomicQueueB, 5,i:   7,509,628 msg/sec
            OptimistAtomicQueueB, 6,i:   7,582,315 msg/sec
            OptimistAtomicQueueB, 7,i:   7,693,297 msg/sec
            OptimistAtomicQueueB, 8,i:   5,468,657 msg/sec
            OptimistAtomicQueueB, 9,i:   5,480,992 msg/sec
            OptimistAtomicQueueB,10,i:   5,530,619 msg/sec
            OptimistAtomicQueueB,11,i:   5,571,974 msg/sec
            OptimistAtomicQueueB,12,i:   5,518,736 msg/sec
            OptimistAtomicQueueB,13,i:   5,542,160 msg/sec
            OptimistAtomicQueueB,14,i:   5,678,144 msg/sec
                    AtomicQueue2, 1,s:   7,828,986 msg/sec
                    AtomicQueue2, 1,i:   7,268,529 msg/sec
                    AtomicQueue2, 2,s:   4,654,980 msg/sec
                    AtomicQueue2, 3,s:   3,388,668 msg/sec
                    AtomicQueue2, 4,s:   2,785,906 msg/sec
                    AtomicQueue2, 5,s:   2,385,061 msg/sec
                    AtomicQueue2, 6,s:   2,148,030 msg/sec
                    AtomicQueue2, 7,s:   1,959,449 msg/sec
                    AtomicQueue2, 8,s:     900,374 msg/sec
                    AtomicQueue2, 9,s:     827,295 msg/sec
                    AtomicQueue2,10,s:     773,833 msg/sec
                    AtomicQueue2,11,s:     757,154 msg/sec
                    AtomicQueue2,12,s:     757,705 msg/sec
                    AtomicQueue2,13,s:     780,834 msg/sec
                    AtomicQueue2,14,s:     817,802 msg/sec
                    AtomicQueue2, 2,i:   4,503,935 msg/sec
                    AtomicQueue2, 3,i:   3,379,256 msg/sec
                    AtomicQueue2, 4,i:   2,788,658 msg/sec
                    AtomicQueue2, 5,i:   2,389,147 msg/sec
                    AtomicQueue2, 6,i:   2,134,210 msg/sec
                    AtomicQueue2, 7,i:   1,954,792 msg/sec
                    AtomicQueue2, 8,i:   1,941,024 msg/sec
                    AtomicQueue2, 9,i:   1,812,689 msg/sec
                    AtomicQueue2,10,i:   1,652,141 msg/sec
                    AtomicQueue2,11,i:   1,498,644 msg/sec
                    AtomicQueue2,12,i:   1,147,226 msg/sec
                    AtomicQueue2,13,i:   1,275,507 msg/sec
                    AtomicQueue2,14,i:   1,029,054 msg/sec
                   AtomicQueueB2, 1,s:   5,179,331 msg/sec
                   AtomicQueueB2, 1,i:   5,127,095 msg/sec
                   AtomicQueueB2, 2,s:   3,466,079 msg/sec
                   AtomicQueueB2, 3,s:   3,127,814 msg/sec
                   AtomicQueueB2, 4,s:   2,745,259 msg/sec
                   AtomicQueueB2, 5,s:   2,380,653 msg/sec
                   AtomicQueueB2, 6,s:   2,146,069 msg/sec
                   AtomicQueueB2, 7,s:   1,961,440 msg/sec
                   AtomicQueueB2, 8,s:   1,167,704 msg/sec
                   AtomicQueueB2, 9,s:     886,150 msg/sec
                   AtomicQueueB2,10,s:     811,750 msg/sec
                   AtomicQueueB2,11,s:     774,868 msg/sec
                   AtomicQueueB2,12,s:     769,471 msg/sec
                   AtomicQueueB2,13,s:     794,877 msg/sec
                   AtomicQueueB2,14,s:     828,781 msg/sec
                   AtomicQueueB2, 2,i:   3,452,659 msg/sec
                   AtomicQueueB2, 3,i:   3,140,783 msg/sec
                   AtomicQueueB2, 4,i:   2,763,472 msg/sec
                   AtomicQueueB2, 5,i:   2,384,486 msg/sec
                   AtomicQueueB2, 6,i:   2,139,784 msg/sec
                   AtomicQueueB2, 7,i:   1,960,581 msg/sec
                   AtomicQueueB2, 8,i:   1,795,737 msg/sec
                   AtomicQueueB2, 9,i:   1,703,952 msg/sec
                   AtomicQueueB2,10,i:   1,562,787 msg/sec
                   AtomicQueueB2,11,i:   1,463,771 msg/sec
                   AtomicQueueB2,12,i:   1,158,311 msg/sec
                   AtomicQueueB2,13,i:   1,090,171 msg/sec
                   AtomicQueueB2,14,i:   1,038,044 msg/sec
            OptimistAtomicQueue2, 1,s:  13,929,004 msg/sec
            OptimistAtomicQueue2, 1,i:  13,817,638 msg/sec
            OptimistAtomicQueue2, 2,s:  10,269,957 msg/sec
            OptimistAtomicQueue2, 3,s:  12,046,006 msg/sec
            OptimistAtomicQueue2, 4,s:  12,936,509 msg/sec
            OptimistAtomicQueue2, 5,s:  13,349,996 msg/sec
            OptimistAtomicQueue2, 6,s:  13,654,187 msg/sec
            OptimistAtomicQueue2, 7,s:  13,990,394 msg/sec
            OptimistAtomicQueue2, 8,s:  10,610,255 msg/sec
            OptimistAtomicQueue2, 9,s:  10,947,695 msg/sec
            OptimistAtomicQueue2,10,s:  10,334,509 msg/sec
            OptimistAtomicQueue2,11,s:  10,674,637 msg/sec
            OptimistAtomicQueue2,12,s:  10,426,724 msg/sec
            OptimistAtomicQueue2,13,s:   9,597,174 msg/sec
            OptimistAtomicQueue2,14,s:   8,951,324 msg/sec
            OptimistAtomicQueue2, 2,i:  10,169,967 msg/sec
            OptimistAtomicQueue2, 3,i:  12,321,684 msg/sec
            OptimistAtomicQueue2, 4,i:  13,659,287 msg/sec
            OptimistAtomicQueue2, 5,i:  13,481,947 msg/sec
            OptimistAtomicQueue2, 6,i:  13,837,912 msg/sec
            OptimistAtomicQueue2, 7,i:  14,118,835 msg/sec
            OptimistAtomicQueue2, 8,i:  10,852,993 msg/sec
            OptimistAtomicQueue2, 9,i:  10,320,784 msg/sec
            OptimistAtomicQueue2,10,i:  10,308,986 msg/sec
            OptimistAtomicQueue2,11,i:  10,504,863 msg/sec
            OptimistAtomicQueue2,12,i:  10,661,148 msg/sec
            OptimistAtomicQueue2,13,i:  10,577,159 msg/sec
            OptimistAtomicQueue2,14,i:  10,861,511 msg/sec
           OptimistAtomicQueueB2, 1,s:   5,210,854 msg/sec
           OptimistAtomicQueueB2, 1,i:   5,271,077 msg/sec
           OptimistAtomicQueueB2, 2,s:   4,327,702 msg/sec
           OptimistAtomicQueueB2, 3,s:   4,593,912 msg/sec
           OptimistAtomicQueueB2, 4,s:   4,721,782 msg/sec
           OptimistAtomicQueueB2, 5,s:   4,763,009 msg/sec
           OptimistAtomicQueueB2, 6,s:   4,824,496 msg/sec
           OptimistAtomicQueueB2, 7,s:   4,905,828 msg/sec
           OptimistAtomicQueueB2, 8,s:   3,332,474 msg/sec
           OptimistAtomicQueueB2, 9,s:   3,312,215 msg/sec
           OptimistAtomicQueueB2,10,s:   3,365,429 msg/sec
           OptimistAtomicQueueB2,11,s:   3,475,020 msg/sec
           OptimistAtomicQueueB2,12,s:   3,622,252 msg/sec
           OptimistAtomicQueueB2,13,s:   3,514,424 msg/sec
           OptimistAtomicQueueB2,14,s:   3,368,881 msg/sec
           OptimistAtomicQueueB2, 2,i:   4,345,070 msg/sec
           OptimistAtomicQueueB2, 3,i:   4,599,838 msg/sec
           OptimistAtomicQueueB2, 4,i:   4,730,895 msg/sec
           OptimistAtomicQueueB2, 5,i:   4,774,008 msg/sec
           OptimistAtomicQueueB2, 6,i:   4,828,418 msg/sec
           OptimistAtomicQueueB2, 7,i:   4,904,517 msg/sec
           OptimistAtomicQueueB2, 8,i:   3,396,423 msg/sec
           OptimistAtomicQueueB2, 9,i:   3,327,003 msg/sec
           OptimistAtomicQueueB2,10,i:   3,381,488 msg/sec
           OptimistAtomicQueueB2,11,i:   3,437,946 msg/sec
           OptimistAtomicQueueB2,12,i:   3,432,767 msg/sec
           OptimistAtomicQueueB2,13,i:   3,473,794 msg/sec
           OptimistAtomicQueueB2,14,i:   3,514,479 msg/sec

---- Running ping-pong benchmarks (lower is better) ----
     boost::lockfree::spsc_queue: 0.000000313 sec/round-trip
          boost::lockfree::queue: 0.000000789 sec/round-trip
                pthread_spinlock: 0.000000508 sec/round-trip
   moodycamel::ReaderWriterQueue: 0.000000368 sec/round-trip
     moodycamel::ConcurrentQueue: 0.000000488 sec/round-trip
                 tbb::spin_mutex: 0.000000352 sec/round-trip
     tbb::speculative_spin_mutex: 0.000000953 sec/round-trip
   tbb::concurrent_bounded_queue: 0.000000624 sec/round-trip
                     AtomicQueue: 0.000000379 sec/round-trip
                    AtomicQueueB: 0.000000433 sec/round-trip
             OptimistAtomicQueue: 0.000000248 sec/round-trip
            OptimistAtomicQueueB: 0.000000338 sec/round-trip
                    AtomicQueue2: 0.000000414 sec/round-trip
                   AtomicQueueB2: 0.000000496 sec/round-trip
            OptimistAtomicQueue2: 0.000000294 sec/round-trip
           OptimistAtomicQueueB2: 0.000000452 sec/round-trip

[7/33] ---- Running throughput benchmarks (higher is better) ----
     boost::lockfree::spsc_queue, 1,s:  26,867,958 msg/sec
     boost::lockfree::spsc_queue, 1,i:  26,937,121 msg/sec
          boost::lockfree::queue, 1,s:   3,114,069 msg/sec
          boost::lockfree::queue, 2,s:   2,648,492 msg/sec
          boost::lockfree::queue, 3,s:   2,487,551 msg/sec
          boost::lockfree::queue, 4,s:   2,352,841 msg/sec
          boost::lockfree::queue, 5,s:   2,289,411 msg/sec
          boost::lockfree::queue, 6,s:   2,133,106 msg/sec
          boost::lockfree::queue, 7,s:   1,969,554 msg/sec
          boost::lockfree::queue, 8,s:     988,425 msg/sec
          boost::lockfree::queue, 9,s:     851,912 msg/sec
          boost::lockfree::queue,10,s:     797,387 msg/sec
          boost::lockfree::queue,11,s:     766,722 msg/sec
          boost::lockfree::queue,12,s:     759,354 msg/sec
          boost::lockfree::queue,13,s:     759,337 msg/sec
          boost::lockfree::queue,14,s:     772,512 msg/sec
          boost::lockfree::queue, 1,i:   3,110,789 msg/sec
          boost::lockfree::queue, 2,i:   2,710,263 msg/sec
          boost::lockfree::queue, 3,i:   2,498,294 msg/sec
          boost::lockfree::queue, 4,i:   2,362,672 msg/sec
          boost::lockfree::queue, 5,i:   2,306,134 msg/sec
          boost::lockfree::queue, 6,i:   2,137,563 msg/sec
          boost::lockfree::queue, 7,i:   1,966,972 msg/sec
          boost::lockfree::queue, 8,i:   1,538,578 msg/sec
          boost::lockfree::queue, 9,i:   1,387,034 msg/sec
          boost::lockfree::queue,10,i:   1,111,374 msg/sec
          boost::lockfree::queue,11,i:   1,068,433 msg/sec
          boost::lockfree::queue,12,i:   1,001,301 msg/sec
          boost::lockfree::queue,13,i:     979,012 msg/sec
          boost::lockfree::queue,14,i:     884,158 msg/sec
                pthread_spinlock, 1,s:   8,793,471 msg/sec
                pthread_spinlock, 2,s:   5,317,248 msg/sec
                pthread_spinlock, 3,s:   4,113,493 msg/sec
                pthread_spinlock, 4,s:   3,334,979 msg/sec
                pthread_spinlock, 5,s:   2,798,177 msg/sec
                pthread_spinlock, 6,s:   2,538,043 msg/sec
                pthread_spinlock, 7,s:   2,254,532 msg/sec
                pthread_spinlock, 8,s:   1,231,926 msg/sec
                pthread_spinlock, 9,s:   1,106,795 msg/sec
                pthread_spinlock,10,s:   1,058,992 msg/sec
                pthread_spinlock,11,s:   1,047,700 msg/sec
                pthread_spinlock,12,s:   1,061,133 msg/sec
                pthread_spinlock,13,s:   1,063,602 msg/sec
                pthread_spinlock,14,s:   1,053,458 msg/sec
                pthread_spinlock, 1,i:   8,598,771 msg/sec
                pthread_spinlock, 2,i:   5,239,037 msg/sec
                pthread_spinlock, 3,i:   4,170,335 msg/sec
                pthread_spinlock, 4,i:   3,313,941 msg/sec
                pthread_spinlock, 5,i:   2,802,957 msg/sec
                pthread_spinlock, 6,i:   2,561,212 msg/sec
                pthread_spinlock, 7,i:   2,256,182 msg/sec
                pthread_spinlock, 8,i:   1,901,935 msg/sec
                pthread_spinlock, 9,i:   1,660,722 msg/sec
                pthread_spinlock,10,i:   1,335,939 msg/sec
                pthread_spinlock,11,i:   1,194,836 msg/sec
                pthread_spinlock,12,i:   1,247,375 msg/sec
                pthread_spinlock,13,i:   1,018,337 msg/sec
                pthread_spinlock,14,i:     991,141 msg/sec
   moodycamel::ReaderWriterQueue, 1,s:  32,109,041 msg/sec
   moodycamel::ReaderWriterQueue, 1,i:  44,611,976 msg/sec
     moodycamel::ConcurrentQueue, 1,s:   8,962,169 msg/sec
     moodycamel::ConcurrentQueue, 2,s:   6,313,069 msg/sec
     moodycamel::ConcurrentQueue, 3,s:   6,361,723 msg/sec
     moodycamel::ConcurrentQueue, 4,s:   6,901,814 msg/sec
     moodycamel::ConcurrentQueue, 5,s:   6,896,379 msg/sec
     moodycamel::ConcurrentQueue, 6,s:   6,962,818 msg/sec
     moodycamel::ConcurrentQueue, 7,s:   7,228,917 msg/sec
     moodycamel::ConcurrentQueue, 8,s:   4,862,221 msg/sec
     moodycamel::ConcurrentQueue, 9,s:   4,252,804 msg/sec
     moodycamel::ConcurrentQueue,10,s:   4,358,241 msg/sec
     moodycamel::ConcurrentQueue,11,s:   4,225,445 msg/sec
     moodycamel::ConcurrentQueue,12,s:   4,489,011 msg/sec
     moodycamel::ConcurrentQueue,13,s:   4,226,102 msg/sec
     moodycamel::ConcurrentQueue,14,s:   4,482,133 msg/sec
     moodycamel::ConcurrentQueue, 1,i:   9,013,984 msg/sec
     moodycamel::ConcurrentQueue, 2,i:   5,991,895 msg/sec
     moodycamel::ConcurrentQueue, 3,i:   6,252,461 msg/sec
     moodycamel::ConcurrentQueue, 4,i:   6,886,618 msg/sec
     moodycamel::ConcurrentQueue, 5,i:   6,866,241 msg/sec
     moodycamel::ConcurrentQueue, 6,i:   6,886,369 msg/sec
     moodycamel::ConcurrentQueue, 7,i:   7,174,741 msg/sec
     moodycamel::ConcurrentQueue, 8,i:   4,821,051 msg/sec
     moodycamel::ConcurrentQueue, 9,i:   4,334,824 msg/sec
     moodycamel::ConcurrentQueue,10,i:   4,274,338 msg/sec
     moodycamel::ConcurrentQueue,11,i:   4,430,044 msg/sec
     moodycamel::ConcurrentQueue,12,i:   4,449,161 msg/sec
     moodycamel::ConcurrentQueue,13,i:   4,580,312 msg/sec
